Nodo1,Nodo2,Datos
161,1481,{'latencia': 73.38873466995577}
161,1367,{'latencia': 63.72092052600439}
161,355,{'latencia': 46.73421000285729}
161,697,{'latencia': 86.5184253346596}
161,382,{'latencia': 50.95534929629675}
161,739,{'latencia': 83.4348449295026}
161,1408,{'latencia': 39.96851254082082}
161,855,{'latencia': 7.329831438587784}
161,788,{'latencia': 88.05216102515331}
161,1451,{'latencia': 47.643101002659385}
161,566,{'latencia': 27.83244504024165}
161,192,{'latencia': 39.118860194532935}
161,878,{'latencia': 63.592185252243766}
161,571,{'latencia': 49.16173566148084}
161,1211,{'latencia': 77.88481352581523}
161,494,{'latencia': 90.96941508154374}
161,1477,{'latencia': 10.325378894123066}
161,583,{'latencia': 15.248860763504231}
161,339,{'latencia': 51.83133774519332}
161,947,{'latencia': 45.3866408970954}
161,933,{'latencia': 59.976962569767295}
161,536,{'latencia': 37.59104400239189}
161,609,{'latencia': 10.295348427963122}
161,370,{'latencia': 86.51483003364764}
161,696,{'latencia': 5.228954776570652}
161,748,{'latencia': 21.019768643694054}
161,550,{'latencia': 96.5367351605322}
161,629,{'latencia': 67.80457464475765}
161,662,{'latencia': 12.676587152767313}
161,538,{'latencia': 9.725020659494275}
161,214,{'latencia': 18.619337487704286}
161,930,{'latencia': 79.1024758896183}
161,651,{'latencia': 33.0485286654137}
161,1336,{'latencia': 85.98968136324686}
161,708,{'latencia': 24.808453642969585}
161,409,{'latencia': 13.213147782016364}
161,326,{'latencia': 45.09266160763015}
161,784,{'latencia': 90.46670605101583}
161,1232,{'latencia': 54.376307540360045}
161,1450,{'latencia': 68.4997294984109}
161,976,{'latencia': 11.672002177671981}
161,561,{'latencia': 43.90456157820641}
161,906,{'latencia': 44.52550928813504}
161,1350,{'latencia': 20.92667829813396}
161,324,{'latencia': 86.49295232776196}
161,623,{'latencia': 36.634543096346505}
161,920,{'latencia': 54.86427390219222}
161,663,{'latencia': 78.83770696778458}
161,851,{'latencia': 5.415684080911657}
161,1023,{'latencia': 29.23024671084378}
161,977,{'latencia': 67.22240610037923}
161,1256,{'latencia': 74.41756575754984}
161,1082,{'latencia': 78.81784376235206}
161,1010,{'latencia': 95.68555107575966}
161,1407,{'latencia': 42.129296540097734}
161,375,{'latencia': 51.391710505037054}
161,435,{'latencia': 22.353504780968283}
161,1374,{'latencia': 7.0442907547426525}
161,937,{'latencia': 73.90708764579044}
161,436,{'latencia': 22.736598638004214}
161,562,{'latencia': 2.026234425040957}
161,700,{'latencia': 56.62864270676923}
161,804,{'latencia': 12.292364343117717}
161,303,{'latencia': 78.21238339827076}
161,482,{'latencia': 24.551212943982154}
161,215,{'latencia': 29.25211192108308}
162,1395,{'latencia': 64.4050816700984}
162,798,{'latencia': 88.54793146373721}
162,1343,{'latencia': 60.524372160139094}
162,342,{'latencia': 11.62584565573165}
162,617,{'latencia': 25.592551349724484}
162,899,{'latencia': 85.51532888765372}
162,443,{'latencia': 67.23322209541907}
162,1138,{'latencia': 9.320534230354898}
162,1336,{'latencia': 79.2022031397191}
162,1125,{'latencia': 38.67004338866046}
162,1119,{'latencia': 12.593567889657088}
162,487,{'latencia': 38.24691188071877}
162,1246,{'latencia': 24.108525778634753}
162,1361,{'latencia': 40.92344630864564}
162,1083,{'latencia': 91.99180775982397}
162,1231,{'latencia': 36.69454696665848}
162,366,{'latencia': 75.55118292071553}
162,674,{'latencia': 41.72160506850945}
162,1145,{'latencia': 53.56906446818208}
162,289,{'latencia': 72.52238670162373}
162,662,{'latencia': 20.880643924281596}
162,894,{'latencia': 98.16693663780312}
162,367,{'latencia': 76.87175615581029}
162,1339,{'latencia': 70.25891630602075}
162,923,{'latencia': 87.38151895926399}
162,705,{'latencia': 7.491653611903269}
162,1113,{'latencia': 99.67066402684324}
162,1130,{'latencia': 51.26727678826762}
162,453,{'latencia': 51.62924091125844}
162,869,{'latencia': 47.78017205151115}
162,211,{'latencia': 97.1893828641127}
162,576,{'latencia': 83.48226363895138}
162,933,{'latencia': 98.60743370373581}
162,506,{'latencia': 68.64704062347374}
162,1287,{'latencia': 8.283881017992577}
162,766,{'latencia': 58.12222564354832}
162,321,{'latencia': 70.05800558966834}
162,1023,{'latencia': 24.8852908981389}
162,860,{'latencia': 15.91826427637034}
162,622,{'latencia': 37.77501163579682}
162,1126,{'latencia': 87.07742453040387}
162,531,{'latencia': 88.46594206073574}
162,853,{'latencia': 82.06485979846339}
162,1221,{'latencia': 36.82582592886462}
162,1452,{'latencia': 22.07795527997021}
162,616,{'latencia': 45.16845477898385}
162,1362,{'latencia': 74.55055664260958}
162,792,{'latencia': 69.49556193818289}
162,610,{'latencia': 93.07464647294962}
162,1230,{'latencia': 29.54683281036255}
162,1121,{'latencia': 14.956699102785896}
162,1469,{'latencia': 35.691448465009}
162,677,{'latencia': 73.17246883403645}
162,190,{'latencia': 24.268123066573697}
162,361,{'latencia': 3.6694954277019773}
162,1308,{'latencia': 22.542245339330524}
162,1496,{'latencia': 92.16177914290716}
162,236,{'latencia': 96.8854909601883}
162,1129,{'latencia': 74.31134700630379}
162,505,{'latencia': 55.81132111298649}
162,653,{'latencia': 79.37771505743675}
162,884,{'latencia': 86.45878386870241}
162,638,{'latencia': 14.83291576272081}
162,943,{'latencia': 38.757927756936475}
163,592,{'latencia': 36.934915890875274}
163,981,{'latencia': 49.85483203594092}
163,203,{'latencia': 11.49661095409562}
163,533,{'latencia': 70.05857482919629}
163,551,{'latencia': 68.59034727958125}
163,1016,{'latencia': 34.14724826222221}
163,873,{'latencia': 79.26169875463137}
163,1195,{'latencia': 93.96008546484495}
163,1234,{'latencia': 54.88058031588094}
163,360,{'latencia': 63.96411192326629}
163,623,{'latencia': 46.41010790807493}
163,1454,{'latencia': 88.4951020993097}
163,1480,{'latencia': 78.77577667429739}
163,1360,{'latencia': 52.772659979435716}
163,491,{'latencia': 27.526671655759525}
163,1223,{'latencia': 46.996264655297864}
163,520,{'latencia': 23.731978233659138}
163,478,{'latencia': 16.846382431171907}
163,742,{'latencia': 26.47826171119065}
163,753,{'latencia': 97.10280373337862}
163,877,{'latencia': 54.42918642746368}
163,1161,{'latencia': 84.4900217836929}
163,1056,{'latencia': 16.777646311090045}
163,502,{'latencia': 44.39652458284579}
163,406,{'latencia': 77.3626591434686}
163,1486,{'latencia': 25.20256299224819}
163,883,{'latencia': 53.667762474399616}
163,291,{'latencia': 37.81617775191472}
163,1453,{'latencia': 4.251587668808932}
163,402,{'latencia': 63.18848856362322}
163,1074,{'latencia': 43.70639915501176}
163,319,{'latencia': 13.526442234067012}
163,170,{'latencia': 76.40357778300333}
163,666,{'latencia': 63.718196444736414}
163,1256,{'latencia': 98.21675261950197}
163,1319,{'latencia': 30.829283717494544}
163,907,{'latencia': 68.82567107270663}
163,518,{'latencia': 52.541664687791304}
163,1014,{'latencia': 34.52382317731658}
163,1320,{'latencia': 75.66835905235214}
163,493,{'latencia': 43.50757334402808}
163,779,{'latencia': 25.07938547390075}
163,167,{'latencia': 14.817287225068617}
163,449,{'latencia': 8.151476126668697}
163,614,{'latencia': 31.069197446539764}
163,1274,{'latencia': 38.3588848306365}
163,1463,{'latencia': 78.37631250160194}
163,919,{'latencia': 18.342307960035857}
163,859,{'latencia': 42.52137943091373}
163,1119,{'latencia': 5.366509035948262}
163,1066,{'latencia': 11.366623544565059}
163,1024,{'latencia': 27.606558713098856}
163,948,{'latencia': 18.208611180719398}
163,752,{'latencia': 46.12967682168626}
163,663,{'latencia': 72.73108563646349}
163,836,{'latencia': 85.02479168690174}
163,1232,{'latencia': 57.448182964060265}
163,896,{'latencia': 78.46086278289525}
163,719,{'latencia': 75.19695593429199}
163,1373,{'latencia': 85.7534020025564}
164,1086,{'latencia': 54.1617196901378}
164,845,{'latencia': 40.419370290463576}
164,246,{'latencia': 98.11513056143016}
164,935,{'latencia': 96.98149899627148}
164,785,{'latencia': 22.53926682274544}
164,825,{'latencia': 72.37959190343479}
164,1091,{'latencia': 74.81059455648024}
164,469,{'latencia': 45.56988916316379}
164,318,{'latencia': 5.9328787829833765}
164,1215,{'latencia': 21.559248989070213}
164,1493,{'latencia': 68.14010484454424}
164,525,{'latencia': 1.7452722978738455}
164,744,{'latencia': 38.151318721546836}
164,608,{'latencia': 18.928461062309108}
164,610,{'latencia': 85.99019853580918}
164,249,{'latencia': 58.158988559454826}
164,800,{'latencia': 30.83369994865541}
164,562,{'latencia': 25.85128459639049}
164,429,{'latencia': 13.445980355918458}
164,419,{'latencia': 60.34058940159854}
164,1088,{'latencia': 40.44414019860452}
164,553,{'latencia': 74.89283735323389}
164,494,{'latencia': 31.861706448296555}
164,1321,{'latencia': 79.33484364693214}
164,1377,{'latencia': 10.226555884354699}
164,768,{'latencia': 32.81360087178532}
164,728,{'latencia': 83.00422277059455}
164,955,{'latencia': 19.779896138632534}
164,981,{'latencia': 93.3126968349717}
164,187,{'latencia': 93.59618408562794}
164,490,{'latencia': 29.223829005855627}
164,568,{'latencia': 96.84663991329292}
164,946,{'latencia': 73.818766436}
164,1342,{'latencia': 62.07675779144798}
164,996,{'latencia': 72.99178579303232}
164,398,{'latencia': 56.4188315161117}
164,623,{'latencia': 54.559292974655406}
164,1160,{'latencia': 19.999120252957567}
164,1283,{'latencia': 47.80677412769495}
164,747,{'latencia': 59.28306532298254}
164,1196,{'latencia': 75.14203608123692}
164,373,{'latencia': 57.1255529220872}
164,883,{'latencia': 71.61313743409279}
164,368,{'latencia': 11.09500800452759}
164,841,{'latencia': 12.550424780886349}
164,1238,{'latencia': 82.43613726187046}
164,341,{'latencia': 53.07050356259795}
164,1436,{'latencia': 77.97943249637422}
164,1020,{'latencia': 81.16668341493227}
164,416,{'latencia': 66.26832699405462}
164,1422,{'latencia': 13.975479417591218}
164,789,{'latencia': 31.173746009741063}
164,881,{'latencia': 16.05312715722585}
164,1047,{'latencia': 29.413188716278814}
164,315,{'latencia': 71.34000164613818}
164,1204,{'latencia': 39.69549038740794}
164,1447,{'latencia': 42.99127827725491}
164,401,{'latencia': 98.02510261540831}
164,207,{'latencia': 2.4281359518274512}
164,712,{'latencia': 69.33850711279581}
164,994,{'latencia': 64.5022112159345}
164,583,{'latencia': 23.791260200462375}
164,926,{'latencia': 80.071374919451}
164,716,{'latencia': 38.03820570146073}
164,662,{'latencia': 29.614330348794617}
164,717,{'latencia': 50.116554404917444}
164,559,{'latencia': 86.04119723538072}
164,1079,{'latencia': 37.02042593097669}
164,348,{'latencia': 38.21533193775164}
164,725,{'latencia': 76.94157843237353}
164,642,{'latencia': 46.78989063048652}
164,839,{'latencia': 32.57064681431643}
164,580,{'latencia': 61.427009752772804}
164,918,{'latencia': 72.30926570264673}
165,249,{'latencia': 65.79832820829486}
165,648,{'latencia': 65.33859701178883}
165,1468,{'latencia': 75.10201063563905}
165,675,{'latencia': 61.26439997586524}
165,1473,{'latencia': 86.22544214481566}
165,1170,{'latencia': 54.15157460887144}
165,1104,{'latencia': 40.21928445419573}
165,340,{'latencia': 70.23510953429926}
165,1381,{'latencia': 32.81752649230734}
165,830,{'latencia': 53.206356785371185}
165,801,{'latencia': 68.48734759630277}
165,481,{'latencia': 90.20309407508184}
165,618,{'latencia': 90.50822558556129}
165,1443,{'latencia': 48.01583141647973}
165,515,{'latencia': 52.994911188429604}
165,371,{'latencia': 95.99690611447689}
165,600,{'latencia': 13.753835416132212}
165,1171,{'latencia': 83.8326986240314}
165,261,{'latencia': 77.32885628766697}
165,1042,{'latencia': 39.135417091837205}
165,753,{'latencia': 43.41637328003368}
165,969,{'latencia': 88.27800424905577}
165,1144,{'latencia': 64.99934839416204}
165,1346,{'latencia': 51.334862170221676}
165,263,{'latencia': 23.712346462088448}
165,179,{'latencia': 99.49174426427018}
165,1227,{'latencia': 90.08891130873504}
165,901,{'latencia': 1.7924828400721782}
165,895,{'latencia': 15.20629321047207}
165,592,{'latencia': 53.57887280006087}
165,1410,{'latencia': 35.68949072439883}
165,1240,{'latencia': 21.039480659448998}
165,465,{'latencia': 45.572168636698535}
165,379,{'latencia': 22.935211565375543}
165,316,{'latencia': 89.10241040061368}
165,222,{'latencia': 85.15703989889995}
165,1416,{'latencia': 1.229225895986405}
165,967,{'latencia': 14.274364289529823}
165,1041,{'latencia': 80.7879186382219}
165,477,{'latencia': 92.51413287466004}
165,1180,{'latencia': 10.153257242331625}
165,887,{'latencia': 61.99402620634172}
165,1092,{'latencia': 85.98187028893136}
165,242,{'latencia': 98.75805470021281}
165,178,{'latencia': 89.86267047375448}
165,943,{'latencia': 80.08052822685045}
165,919,{'latencia': 75.96344196579336}
165,978,{'latencia': 39.38691589053561}
165,1282,{'latencia': 46.39371117557655}
165,1287,{'latencia': 78.86671351999945}
165,1177,{'latencia': 5.6009004020033775}
165,501,{'latencia': 13.839309774100514}
165,1262,{'latencia': 23.881195634597088}
165,1328,{'latencia': 36.01291181656319}
165,214,{'latencia': 10.251229468840034}
165,274,{'latencia': 42.43773007036715}
165,1173,{'latencia': 25.67946248639528}
165,440,{'latencia': 50.16281134348252}
165,399,{'latencia': 60.44672781695049}
165,424,{'latencia': 8.224346729536297}
165,323,{'latencia': 87.55733626186212}
165,1085,{'latencia': 11.570665691052028}
165,1299,{'latencia': 32.57341113053417}
165,688,{'latencia': 73.69368328893101}
165,240,{'latencia': 74.30541065259838}
165,890,{'latencia': 52.12791812611001}
165,337,{'latencia': 67.23206877622829}
165,1069,{'latencia': 69.69573011004485}
166,1223,{'latencia': 28.496030807030206}
166,620,{'latencia': 97.41078483343216}
166,1341,{'latencia': 50.49914278853744}
166,1312,{'latencia': 36.84271949010289}
166,1469,{'latencia': 73.45870075667808}
166,1390,{'latencia': 21.906862139924197}
166,796,{'latencia': 81.52679783495228}
166,1477,{'latencia': 58.84041766704576}
166,805,{'latencia': 40.77239406859689}
166,1479,{'latencia': 13.433602549384553}
166,1418,{'latencia': 58.770034813774174}
166,228,{'latencia': 24.032171853233265}
166,503,{'latencia': 77.02279274865285}
166,1021,{'latencia': 90.08539387177605}
166,934,{'latencia': 58.168153566098084}
166,1435,{'latencia': 69.00554242146686}
166,769,{'latencia': 11.715001301441509}
166,1211,{'latencia': 60.931449036855106}
166,219,{'latencia': 99.47089573345805}
166,929,{'latencia': 70.73470905603084}
166,937,{'latencia': 14.426338094533227}
166,426,{'latencia': 43.2230485591739}
166,604,{'latencia': 40.73691182975283}
166,639,{'latencia': 99.82345142667225}
166,567,{'latencia': 81.63747108253024}
166,777,{'latencia': 23.220452634932446}
166,857,{'latencia': 12.58964272273394}
166,475,{'latencia': 40.29586387971921}
166,1459,{'latencia': 92.1838923414115}
166,927,{'latencia': 36.69852242019279}
166,441,{'latencia': 73.33080713365175}
166,436,{'latencia': 79.69905093961846}
166,1430,{'latencia': 53.973828877849186}
166,1277,{'latencia': 16.51835660053772}
166,1222,{'latencia': 91.7364615660309}
166,994,{'latencia': 33.05255125239972}
166,713,{'latencia': 53.6986793626958}
166,629,{'latencia': 17.758405493683632}
166,733,{'latencia': 44.11644751678628}
166,1138,{'latencia': 66.95023354604757}
166,1042,{'latencia': 4.1761433721727}
166,511,{'latencia': 99.1732525718816}
166,381,{'latencia': 41.139409941254506}
166,767,{'latencia': 31.56600868222385}
166,1267,{'latencia': 8.223596684792774}
166,354,{'latencia': 79.28727028061817}
166,652,{'latencia': 96.8139073717184}
166,1476,{'latencia': 78.46624823273577}
166,599,{'latencia': 81.26264068921385}
166,470,{'latencia': 68.91053195596217}
166,388,{'latencia': 62.88790925133781}
166,288,{'latencia': 61.63591933411899}
166,597,{'latencia': 48.00271081556}
166,754,{'latencia': 49.4494670090526}
166,917,{'latencia': 34.29530291180933}
166,662,{'latencia': 36.24496956993593}
166,318,{'latencia': 74.0506953702667}
166,449,{'latencia': 6.159035269991561}
166,781,{'latencia': 72.5853814247072}
166,760,{'latencia': 83.7263883462195}
166,1377,{'latencia': 37.369582214536436}
166,1178,{'latencia': 18.085311762270717}
166,1105,{'latencia': 27.60889901578811}
166,512,{'latencia': 20.78302665761008}
166,974,{'latencia': 43.00278217450559}
166,1063,{'latencia': 26.42933156916504}
166,734,{'latencia': 49.781493169670334}
167,769,{'latencia': 55.911258651906515}
